user_input,reference_contexts,reference,synthesizer_name
Como o GRI é utilizado no relatório de sustentabilidade da empresa?,"['Ao longo do relatório, você encontrará os símbolos |GRI| e |SASB|, que fazem \nreferência aos indicadores reportados naquele trecho. Ao final da publicação, o \nÍndice GRI e o Índice SASB agrupam todos os indicadores relatados e as páginas \nem que foram apresentados.\nO relatório também apresenta o nosso status de aderência às recomenda-\nções da Task Force for Climate Disclosure (TCFD) sobre gestão das mudanças \nclimáticas. As informações financeiras, por sua vez, estão de acordo com \nos Padrões Internacionais de Contabilidade, emitidas pelo International \nAccounting Standards Board (IASB).\nO relatório foi validado em 29 de abril de 2022 e assegurado pela \nPricewaterhouseCoopers (PwC), incluindo seu alinhamento à AA1000AP \n(2018) e GRI. O relatório não apresenta alterações significativas ou \nreformulações de informações em comparação aos relatórios anteriores. \nEste relatório apresenta as informações ESG mais relevantes para o setor']","O GRI é utilizado no relatório de sustentabilidade através dos símbolos |GRI| que fazem referência aos indicadores reportados. Ao final da publicação, o Índice GRI agrupa todos os indicadores relatados e as páginas em que foram apresentados, evidenciando a aderência da empresa às recomendações do GRI.",single_hop_specifc_query_synthesizer
Quais são as informações ESG mais relevantes para o setor financeiro?,"['reformulações de informações em comparação aos relatórios anteriores. \nEste relatório apresenta as informações ESG mais relevantes para o setor \nfinanceiro e seus stakeholders, e conecta nossa estratégia ESG às principais \ndemandas de agências de rating, índices empresariais, frameworks e com-\npromissos internacionais.  | GRI 102-32 | GRI 102-48 | GRI 102-49 |\nSão Paulo, 29 de abril de 2022.\nsobre o relatório central de relatórios \nComo parte do nosso compromisso de transparência na comunicação, o relatório \nESG 2021 é complementado por uma gama de relatórios institucionais e políticas \ndisponíveis em nosso site de relações com investidores. A central de relatórios pro -\nporciona uma visão mais completa e detalhada do nosso negócio e desempenho, \nbuscando oferecer uma leitura organizada, que atenda aos interesses de nossos \ndiferentes stakeholders. \nrelatório ESG\n• sustentabilidade nos negócios\n• mudanças climáticas e meio-ambiente  \n• finanças sustentáveis\n• pessoas e sociedade']","Este relatório apresenta as informações ESG mais relevantes para o setor financeiro e seus stakeholders, conectando nossa estratégia ESG às principais demandas de agências de rating, índices empresariais, frameworks e compromissos internacionais.",single_hop_specifc_query_synthesizer
Quais são os princípios de responsabilidade do UNEP-FI mencionados no contexto de relatórios de sustentabilidade?,"['diferentes stakeholders. \nrelatório ESG\n• sustentabilidade nos negócios\n• mudanças climáticas e meio-ambiente  \n• finanças sustentáveis\n• pessoas e sociedade\n• integridade e ética\ninformações adicionais  \n| GRI 102-55 |\n•  índice GRI\n•  sumário SASB\n•  Objetivos de \nDesenvolvimento Sustentável \n•  Princípios de \nResponsabilidade (UNEP-FI)\nplanilha de  \nindicadores ESG\n•   principais indicadores ESG\n•   governança corporativa\n•   entidades, afiliações e \npactos voluntários\n•   base de preparação \ndo relatório ESG\nrelatório anual integrado\n• perfil dos negócios\n• estratégias\n• performance\n• capitais\n Para dúvidas ou contatos sobre o relatório, fale com nosso time \nde Relações com Investidores:  ri@itau-unibanco.com.br  | GRI 102-53 | \nitau.com.br/relacoes-com-investidores\nmensagem do CEO\nsobre o relatório\nestratégia ESG \nESG nos \nnegócios\nmudanças climáticas\nbiodiversidade\nrisco socioambiental\nfinanças sustentáveis\neducação financeira\nclientes\nprivacidade de dados\nambiental']","Os Princípios de Responsabilidade (UNEP-FI) são mencionados como parte das informações adicionais relacionadas ao relatório ESG, que abrange temas como sustentabilidade nos negócios, mudanças climáticas e meio-ambiente, e finanças sustentáveis.",single_hop_specifc_query_synthesizer
Como as mudanças climáticas são abordadas no contexto de relatórios anuais de sustentabilidade?,['sobre o relatório\nestratégia ESG \nESG nos \nnegócios\nmudanças climáticas\nbiodiversidade\nrisco socioambiental\nfinanças sustentáveis\neducação financeira\nclientes\nprivacidade de dados\nambiental\nmeio ambiente\nemissões de carbono\nenergia\nágua\nresíduos\nsocial\ncolaboradores\nexperiência\ndiversidade\natração e \ndesenvolvimento\nremuneração\nsaúde e segurança\nfornecedores\ninvestimento social\ndireitos humanos\ngovernança\ngovernança\nintegridade e ética\ncanais de manifestação'],"As mudanças climáticas são um dos tópicos abordados nos relatórios anuais de sustentabilidade, que também incluem estratégias relacionadas a ESG, riscos socioambientais e finanças sustentáveis.",single_hop_specifc_query_synthesizer
Quais são os principais componentes da estratégia ESG?,"['estratégia ESG\nNossa estratégia ESG é composta por dez compromissos \nde impacto positivo, alinhados aos Objetivos de Desenvol-\nvimento Sustentável, da Organização das Nações Unidas \n(ONU), que orientam a busca por uma performance mais \nsustentável nas temáticas sociais, ambientais, climáticas \ne de governança relevantes ao negócio e aos nossos \nstakeholders.\nMonitoramos os principais riscos e oportunidades ESG \nrelacionados aos negócios a partir dos compromissos \nde impacto positivo, lançados em 2019 e atualizados \nanualmente. Os compromissos orientam as nossas ações \npara contribuir com o desenvolvimento do país, gerar \nimpacto positivo por meio dos negócios, prestar contas \nde forma eficiente e transparente e acompanhar nossa \nconduta e jeito de agir.\nNossa estratégia ESG é composta por mais de 50 metas de \ncurto, médio e longo prazo que direcionam as nossas ações \nem busca de negócios que gerem cada vez mais impactos \npositivos na sociedade e no meio-ambiente.']","A estratégia ESG é composta por dez compromissos de impacto positivo, alinhados aos Objetivos de Desenvolvimento Sustentável da ONU, que orientam a busca por uma performance mais sustentável nas temáticas sociais, ambientais, climáticas e de governança. Além disso, inclui mais de 50 metas de curto, médio e longo prazo que direcionam as ações em busca de negócios que gerem impactos positivos na sociedade e no meio-ambiente.",single_hop_specifc_query_synthesizer
O que são finanças sustentáveis?,"['curto, médio e longo prazo que direcionam as nossas ações \nem busca de negócios que gerem cada vez mais impactos \npositivos na sociedade e no meio-ambiente.\nConheça as nossas metas e os  compromissos ESG, clicando \nnos ícones dos compromissos de impacto positivo:\n Saiba mais:\nem Objetivos de Desenvolvimento Sustentável\nnossos temas materiais\ncompromissos de impacto  positivo | GRI 102-47 | GRI 103-1 | GRI 103-2 | GRI 103-3 |\nItaú\nimpacto \npositivo\ntransparência nos \nreportes e na comunicação\nAmazônia\ncidadania \nfinanceira\ninclusão e \nempreendedorismo\nética nas relações \ne nos negócios\ngestão inclusiva\ngestão responsável\ninvestimento \nsocial privado\nfinanciamento \nem setores de \nimpacto positivo\ninvestimento \nresponsável\nmensagem do CEO\nsobre o relatório\nestratégia ESG \nESG nos \nnegócios\nmudanças climáticas\nbiodiversidade\nrisco socioambiental\nfinanças sustentáveis\neducação financeira\nclientes\nprivacidade de dados\nambiental\nmeio ambiente\nemissões de carbono\nenergia\nágua\nresíduos\nsocial']","Finanças sustentáveis referem-se a ações que geram impactos positivos na sociedade e no meio-ambiente, alinhadas com compromissos de impacto positivo e estratégias ESG.",single_hop_specifc_query_synthesizer
Quais são os principais tópicos abordados no relatório ESG 2021 do Itaú Unibanco Holding S.A.?,['biodiversidade\nrisco socioambiental\nfinanças sustentáveis\neducação financeira\nclientes\nprivacidade de dados\nambiental\nmeio ambiente\nemissões de carbono\nenergia\nágua\nresíduos\nsocial\ncolaboradores\nexperiência\ndiversidade\natração e \ndesenvolvimento\nremuneração\nsaúde e segurança\nfornecedores\ninvestimento social\ndireitos humanos\ngovernança\ngovernança\nintegridade e ética\ncanais de manifestação\nrelatório ESG 2021 | Itaú Unibanco Holding  S.A. | 6'],"O relatório ESG 2021 do Itaú Unibanco Holding S.A. aborda diversos tópicos, incluindo biodiversidade, risco socioambiental, finanças sustentáveis, educação financeira, privacidade de dados, emissões de carbono, energia, água, resíduos, diversidade, atração e desenvolvimento, remuneração, saúde e segurança, investimento social, direitos humanos, governança, integridade e ética, e canais de manifestação.",single_hop_specifc_query_synthesizer
Quais são as etapas principais do processo de construção dos compromissos de sustenta bilidade?,"['relatório ESG 2021 | Itaú Unibanco Holding  S.A. | 7\nmetodologia e diretrizes dos  \ncompromissos de impacto positivo \nO processo de construção dos compromissos de impacto \npositivo foi conduzido pela área de Sustentabilidade, e \nenvolveu diversos públicos – colaboradores, executivos, \nclientes, acionistas, fornecedores e representantes da \nsociedade civil –, além da participação de consultorias \nespecializadas. | GRI 102-21 | GRI 102-40 | GRI 102-42 | GRI 102-43 | \nGRI 102-44 | GRI 102-46 |\nprincipais etapas:\netapa 1\n•  análise temporal do conceito de sustentabilidade \ncorporativa; e \n•  entendimento dos principais impactos positivos \ne negativos de nossos negócios.\netapa 2\n•  consulta aos principais “frameworks” sobre \nmaterialidade; \n•  análise da concorrência e tendências mundiais; e \n•  definição de temas com potencial para contribuir \ncom os desafios globais.\netapa 3\n•  avaliação de percepção com colaboradores, alta \nliderança e outros stakeholders relevantes. \netapa 4']","As principais etapas do processo de construção dos compromissos de impacto positivo incluem: etapa 1 - análise temporal do conceito de sustentabilidade corporativa e entendimento dos principais impactos positivos e negativos dos negócios; etapa 2 - consulta aos principais 'frameworks' sobre materialidade, análise da concorrência e tendências mundiais, e definição de temas com potencial para contribuir com os desafios globais; etapa 3 - avaliação de percepção com colaboradores, alta liderança e outros stakeholders relevantes.",single_hop_specifc_query_synthesizer
Quais são as principais legislações que o Banco Central do Brasil implementou para garantir a segurança cibernética?,"['<1-hop>\n\nprincipais indicadores 2019 2020 2021\níndice de reclamações¹ 16,85 31,00 12,76\nreclamações reguladas procedentes² 1.377 2.594 1.153\nnúmero de clientes³ 81,7 83,7 90,3\n1 Número de reclamações reguladas procedentes dividido pelo número de \nclientes e multiplicado por 1.000.000.  \n2 Quantidade de ocorrências (irregularidades), associadas a reclamações \nencerradas no período de referência, em que se verificou indício de \ndescumprimento, por parte da instituição, de lei ou regulamentação cuja \ncompetência de supervisão seja do Banco Central do Brasil. \n3 Total de clientes na base conjugada do Cadastro de Clientes do Sistema \nFinanceiro Nacional (CCS) e do Sistema de Informações de Crédito do \nBanco Central (SCR).\nReclame AQUI \nEm meio a tantas mudanças e desafios, recebemos o reco-\nnhecimento de melhor atendimento nas categorias: Banco, \nCartões de Crédito, Cartões de Crédito Co-Branded, \nConsórcio, Financiamento de Autos, Operadoras e Admi-', '<2-hop>\n\nDados Pessoais (LGPD) e de legislações correspondentes, da \nResolução n° 4.893/2021, do Conselho Monetário Nacional \n(CMN), e da Resolução nº 85/2021, do Banco Central do Brasil \n(Bacen), que tratam da adoção de uma política de segurança \ncibernética e da contratação de serviços relevantes de pro-\ncessamento e armazenamento de dados e de computação \nem nuvem. \nTambém observamos a Resolução nº 35/2021, da Comissão \nde Valores Mobiliários (CVM), que estabelece normas e pro-\ncedimentos para as operações com valores mobiliários em \nmercados regulamentados e a nova Circular nº 638/2021, \nda Superintendência de Seguros Privados (Susep), que \ndispõe sobre os requisitos de segurança cibernética a serem \nobservados por seguradoras, entidades abertas de previdên -\ncia complementar (EAPCs), capitalização e resseguradoras \nlocais. | GRI 418-1 | SASB FN-CB-230a.2 |\nTemos o compromisso de sempre tratar o tema com rigor, \nadotando as medidas necessárias para a segurança e o']","O Banco Central do Brasil implementou a Resolução n° 4.893/2021, que trata da adoção de uma política de segurança cibernética, e a Resolução nº 85/2021, que aborda a contratação de serviços relevantes de processamento e armazenamento de dados e de computação em nuvem. Essas legislações visam garantir a segurança das informações e a conformidade com a LGPD.",multi_hop_specific_query_synthesizer
Como o Itaú Unibanco se alinha com as diretrizes do GRI 204-1 e GRI 102-12 em sua atuação com fornecedores e na colaboração com a sociedade civil?,"['<1-hop>\n\nfornecedores  \nNós, do Itaú Unibanco, como instituição financeira, \nacreditamos em nosso potencial para influenciar \ntransformações positivas na sociedade, apoiados em \nprincípios de sustentabilidade e de responsabilidade \nsocioambiental.\nSabemos que o caminho a ser percorrido, em prol \nde uma sociedade mais equilibrada e de um futuro \npromissor, é longo e desafiador, mas não estamos \nsozinhos. Entendemos a importância de nossa atuação \nem conjunto com nossos parceiros e stakeholders, \nsendo a cadeia de fornecedores um pilar fundamental \npara evolução nessa jornada. | GRI 408-1 | GRI 412-1 | GRI \n414-1 | GRI 414-2 |\nperfil da cadeia de fornecedores\nEm 2021, nossa cadeia manteve perfil e porte similar \nao ano anterior: contratamos 1,.9 mil fornecedores, \nem 4,2 mil processos de compras, totalizando R$ 11,4 \nbilhões contratados, dos quais 97,7% de fornecedores \nlocais (Brasil) e destinamos pagamentos a fornecedores \nestimados em R$ 24,5 bilhões. | GRI 102-9 | GRI 204-1 | GRI', '<2-hop>\n\nsociedade civil. | GRI 102-12 | GRI 102-13 |\nentidades setoriais\nPor meio de contribuições associativas, colaboramos para \no diálogo entre agentes do setor, orientamos a elaboração \nde políticas de autorregulação, bem como estruturamos \nações conjuntas entre instituições. \nAtuamos no desenvolvimento de grupos, entidades \nsetoriais, de pesquisa e somos signatários de diversos \ncompromissos, apresentados a seguir, e nossas filiações \nsão classificadas como:\n• representativas: entidades de setores do mercado \nque tenham atividades correlatas aos interesses da \nOrganização; ou\n• não representativas: entidades que têm a finalidade \nde congregar, nutrir, amparar e desenvolver ativi-\ndades de cunho cívico, empresarial ou institucional, \nde modo a produzir e agregar valor à sociedade. \nNão têm como atribuição a representação, embora \nreconheçam e promovam ações que condizem com \nnossos pilares institucionais.\nEm 2021, tivemos as representações a seguir, que focaram']","O Itaú Unibanco se alinha com as diretrizes do GRI 204-1 ao manter uma cadeia de fornecedores que, em 2021, consistiu em 97,7% de fornecedores locais, refletindo seu compromisso com a sustentabilidade e a responsabilidade socioambiental. Além disso, a instituição acredita na importância de atuar em conjunto com seus parceiros e stakeholders, considerando a cadeia de fornecedores como um pilar fundamental para a evolução em direção a uma sociedade mais equilibrada. Em relação ao GRI 102-12, o banco colabora com a sociedade civil por meio de contribuições associativas, orientando a elaboração de políticas de autorregulação e desenvolvendo grupos e entidades setoriais. Essas ações demonstram seu empenho em agregar valor à sociedade e promover um diálogo construtivo entre os agentes do setor.",multi_hop_specific_query_synthesizer
