user_input,reference_contexts,reference,synthesizer_name
Quais são as iniciativas de descarbonização implementadas no Brasil?,"['até 3,4 milhões de toneladas de CO₂e.\nOs projetos mapeados foram priorizados e estão sendo geridos dentro do \nprograma de descarbonização industrial, responsável por implementar \nmudança cultural, governança e processos no ambiente das operações, \nbem como pelo projeto de investimento para a redução de emissões. \nEntre eles estão as parcerias para a aquisição de energia elétrica renovável glo-\nbalmente. No Brasil, contratamos mais de 220 megawatts médios de energia \nrenovável de base eólica e solar com duração média de 20 anos, o que repre-\nsenta aproximadamente 40% do volume de energia consumida pela Braskem \nneste país. Os acordos vêm sendo firmados desde 2018, sendo o maior deles \nem 2022, e possibilitam evitar a emissão de 3,3 milhões de toneladas gases \nde efeito estufa (GEE) ao longo dos contratos. O volume de energia contra-\ntado seria suficiente para atender ao consumo residencial de uma cidade de \n2,8 milhões de habitantes. Nos Estados Unidos e Europa também tivemos']","No Brasil, foram contratados mais de 220 megawatts médios de energia renovável de base eólica e solar, representando aproximadamente 40% do volume de energia consumida pela Braskem neste país. Esses acordos, firmados desde 2018, possibilitam evitar a emissão de 3,3 milhões de toneladas de gases de efeito estufa ao longo dos contratos.",single_hop_specifc_query_synthesizer
"Quais foram os destaques da Braskem em 2022, especialmente em relação ao aumento das vendas de produtos com conteúdo reciclado?","['tado seria suficiente para atender ao consumo residencial de uma cidade de \n2,8 milhões de habitantes. Nos Estados Unidos e Europa também tivemos \navanços importantes em energia renovável.\nTambém estamos nos unindo com parceiros para introduzir tecnologias \nque aceleram a transição energética dos nossos complexos petroquímicos. \nAssim, avançamos em uma importante parceria com a Coolbrook, que tem \npor objetivo planejar um projeto-piloto para a eletrificação de crackers, \npermitindo que, futuramente, utilizemos eletricidade fornecida por fontes \nrenováveis em um dos principais elos da nossa operação.\nEm 2022, \naumentamos \nem 144% as \nvendas de \nprodutos  \ncom  \nconteúdo \nreciclado.\n4\nRelatório Integrado 2022\nMensagem do \npresidente do Conselho \nde Administração\nMensagem do \nlíder de negócio\nDestaques de 2022\nA Braskem\nEstratégia da companhia\nGovernança, ética \ne conformidade\nGestão de riscos\nPerformance de capitais\nCapital Humano\nCapital Financeiro\nCapital Natural\nCapital Manufaturado']","Em 2022, a Braskem aumentou em 144% as vendas de produtos com conteúdo reciclado, destacando-se em suas iniciativas de sustentabilidade e inovação.",single_hop_specifc_query_synthesizer
Quais são os principais aspectos abordados no relatório anual de sustentabilidade da Braskem em relação ao Capital Social?,"['Destaques de 2022\nA Braskem\nEstratégia da companhia\nGovernança, ética \ne conformidade\nGestão de riscos\nPerformance de capitais\nCapital Humano\nCapital Financeiro\nCapital Natural\nCapital Manufaturado\nCapital Social e \n de Relacionamento\nCapital Intelectual\nSobre este Relatório\nSumário de conteúdo SASB\nSumário de conteúdo GRI']","O relatório anual de sustentabilidade da Braskem destaca o Capital Social e de Relacionamento como um dos aspectos importantes, juntamente com outros tipos de capital, como Capital Humano, Capital Financeiro, Capital Natural, Capital Manufaturado e Capital Intelectual.",single_hop_specifc_query_synthesizer
Qual é a abordagem da Braskem em relação à gestão de riscos relacionados a direitos humanos e como isso se relaciona com seu compromisso de desenvolvimento sustentável?,"['Valores que nos movem\nAs pessoas são a base da nossa estratégia de atuação. \nPor isso, acreditamos que só é possível avançar em \nnossos compromissos para o desenvolvimento sus -\ntentável por meio da garantia da segurança das pes -\nsoas, da conduta ética e dos direitos de todos aqueles \nque fazem parte de nossa cadeia de valor. \nPara orientar nosso caminho nesse sentido, baseamo-\n-nos na avaliação de riscos em direitos humanos que \nas nossas operações e cadeia de valor estão expostos, \nprocesso que nos ajuda a alcançar o compromisso de \ngerenciar 100% dos riscos relacionados a esse tema \naté 2030. Neste ano que passou, realizamos pela \nsegunda vez essa análise e, como resultado, identi-\nficamos que 96% dos riscos potenciais já têm geren-\nciamento médio ou alto por parte da Braskem (por \nexemplo, para as questões relacionadas à imagem do \nplástico). Para os pontos ainda não cobertos, estamos \nelaborando novos planos de ação. \nCom relação a pessoas, é importante ressaltar nossa']","A Braskem acredita que é possível avançar em seus compromissos para o desenvolvimento sustentável por meio da garantia da segurança das pessoas, da conduta ética e dos direitos de todos na sua cadeia de valor. Eles baseiam sua abordagem na avaliação de riscos em direitos humanos, identificando que 96% dos riscos potenciais já têm gerenciamento médio ou alto. Para os pontos ainda não cobertos, a Braskem está elaborando novos planos de ação.",single_hop_specifc_query_synthesizer
Quais foram as principais ações socioambientais realizadas em 2022 pela empresa?,"['exemplo, para as questões relacionadas à imagem do \nplástico). Para os pontos ainda não cobertos, estamos \nelaborando novos planos de ação. \nCom relação a pessoas, é importante ressaltar nossa \natuação contínua de apoio às famílias afetadas em \ndecorrência do evento geológico em alguns bairros \nda cidade de Maceió (AL), em 2018. Ao longo de 2022, \nmantivemos nosso trabalho estabelecido no Acordo \nSocioambiental, firmado em 30 de dezembro de \n2020 com o Ministério Público Federal, para reparar, \nmitigar ou compensar potenciais impactos ambien-\ntais e sociourbanísticos decorrentes das atividades \nde extração de sal-gema.   \nTambém continuamos evoluindo em nossas opera-\nções com a jornada de confiabilidade humana, que \nvisa reduzir a exposição ao erro humano capaz de \ncriar um ambiente propenso a acidentes. Foram \nrealizados 1.200 treinamentos sobre o tema global-\nmente, incluindo integrantes e contratados. No fim \ndo ano, atingimos a taxa de 0,85 acidentes com e']","Em 2022, a empresa manteve seu trabalho estabelecido no Acordo Socioambiental, firmado em 30 de dezembro de 2020 com o Ministério Público Federal, para reparar, mitigar ou compensar potenciais impactos ambientais e sociourbanísticos decorrentes das atividades de extração de sal-gema. Além disso, a empresa continuou a atuar em apoio às famílias afetadas pelo evento geológico em Maceió (AL) em 2018 e realizou 1.200 treinamentos sobre a jornada de confiabilidade humana, visando reduzir a exposição ao erro humano e criar um ambiente propenso a acidentes.",single_hop_specifc_query_synthesizer
Qual foi a taxa de participação de mulheres na liderança em 2022?,"['criar um ambiente propenso a acidentes. Foram \nrealizados 1.200 treinamentos sobre o tema global-\nmente, incluindo integrantes e contratados. No fim \ndo ano, atingimos a taxa de 0,85 acidentes com e \nsem afastamento por milhão de horas trabalhadas, \num resultado alinhado com o ano de 2021. \nAinda neste ano, realizamos as primeiras edições de \ncensos: um para a autoidentificação de raça e etnia \ne outro para a autodeclaração de pessoa com defi-\nciência. Trata-se de uma importante iniciativa, pois \nessa avaliação permite evoluir para uma estratégia \nmais efetiva em diversidade, equidade e inclusão. Em \ntermos de diversidade de gênero, atingimos partici-\npação recorde de mulheres na liderança, com 33% \nem 2022 comparado a 31% do ano anterior. \nDisciplina e geração de valor\nEssas ações foram acompanhadas pelo desem-\npenho operacional e financeiro da companhia que \nse manteve sólido ao longo do ano por meio de sua \nrobusta estratégia financeira, com consistente ge-']","Em 2022, a taxa de participação de mulheres na liderança atingiu um recorde de 33%, comparado a 31% do ano anterior.",single_hop_specifc_query_synthesizer
Qual foi a avaliação da S&P sobre a Braskem em 2022?,"['Essas ações foram acompanhadas pelo desem-\npenho operacional e financeiro da companhia que \nse manteve sólido ao longo do ano por meio de sua \nrobusta estratégia financeira, com consistente ge-\nração de caixa operacional, saúde financeira e disci-\nplina na alocação de capital. Em 2022, o resultado foi \nimpactado principalmente pela queda dos spreads \npetroquímicos no mercado internacional e o menor \nvolume de vendas devido a menor demanda em \nrazão do cenário macroeconômico. \nAssim, fechamos o ano com um EBITDA recorrente de US$ 2,1 bilhões, \n64% inferior a 2021. Já a geração de caixa recorrente foi no valor de R$ \n6 bilhões, com 18% de retorno sobre fluxo de caixa. Adicionalmente, a \nalavancagem corporativa, em dólares, foi de 2,42x. Vale destacar que \nas agências de classificação de risco S&P e Fitch reafirmaram o grau de \ninvestimento da Braskem com a manutenção do rating em BBB- , com \nperspectiva estável. Esses resultados reforçam nosso comprometi-']","As agências de classificação de risco S&P e Fitch reafirmaram o grau de investimento da Braskem com a manutenção do rating em BBB-, com perspectiva estável.",single_hop_specifc_query_synthesizer
Quais foram os principais investimentos da Braskem em 2023 relacionados ao desenvolvimento sustentável?,"['investimento da Braskem com a manutenção do rating em BBB- , com \nperspectiva estável. Esses resultados reforçam nosso comprometi-\nmento com a alocação de capital eficiente e retorno aos acionistas. \nVale destacar que, ao longo do ano, investimos US$ 149 milhões em pro-\njetos alinhados aos compromissos de longo prazo da Braskem para o \ndesenvolvimento sustentável. Entre os principais projetos estão a ex -\npansão da capacidade de eteno verde, iniciativas de redução de emissão \nde CO₂e e eficiência energética das plantas, e a construção da linha de \nreciclagem de resina pós-consumo de alta qualidade no Brasil.\nSolidez e resiliência\nNossa estratégia de negócio busca equilibrar as decisões de investi-\nmento e alocação de capital e o olhar para a sustentabilidade, garan-\ntindo o retorno ao acionista durante os ciclos petroquímicos. O ano de \n2023 será desafiador, mas a Braskem está preparada, e a estratégia de-\nfinida orientará a companhia a ter foco e priorizar suas iniciativas, ge-']","Em 2023, a Braskem investiu US$ 149 milhões em projetos alinhados aos compromissos de longo prazo para o desenvolvimento sustentável. Entre os principais projetos estão a expansão da capacidade de eteno verde, iniciativas de redução de emissão de CO₂e e eficiência energética das plantas, e a construção da linha de reciclagem de resina pós-consumo de alta qualidade no Brasil.",single_hop_specifc_query_synthesizer
Quais foram os resultados financeiros da Braskem em 2022 e como isso se relaciona com a manutenção do grau de investimento pelas agências de crédito S&P e Fitch?,"['<1-hop>\n\nUS$ 149 milhões\nno Brasil por meio de contratos \nde longo prazo de fontes eólica e \nsolar, o equivalente ao consumo \nresidencial de uma cidade de \n2,8 milhões de habitantes.\n+220 megawatt médio\nem EBITDA recorrente, com geração líquida de caixa \nde R$ 3,3 bilhões e retorno sobre fluxo de caixa de 18%.  \nR$ 10,6 bilhões\nde alavancagem corporativa, em dólar, com \nmanutenção do grau de investimento pelas \nagências de crédito S&P e Fitch Ratings.  \n2,42x\nem gastos e investimentos em inovação e \ntecnologia, um aumento de 70% em relação a 2021.  \nR$ 514 milhões\ncom e sem afastamento por milhão \nde horas trabalhadas, menor taxa dos \núltimos seis anos,  devido ao avanço do \nprograma de confiabilidade humana.\nTaxa de 0,85 acidentes\ndo termômetro do bem-estar em três anos \nde pesquisa ( 4,17 do total de 5 pontos), que \navalia o nível de satisfação, engajamento e \nbem-estar dos integrantes com o trabalho, \nagora considerando todas as regiões.\nMaior nota \nque beneficiaram mais de', '<2-hop>\n\no esperado, com a dedicação integral de mais de 1.400 pessoas e em \nalinhamento com as autoridades. \nCrescimento sustentável\nAo longo dos anos, a Braskem tem evoluído em seus compromissos de \nforma integrada à estratégia corporativa, atuando de forma cada vez \nmais sustentável e com foco na preservação e geração de valor para o \nplaneta, para a sociedade e para nossos acionistas. \nMesmo diante de uma conjuntura global desafiadora, a Braskem re-\nforçou o compromisso com a sua saúde financeira e apresentou resul-\ntados sólidos ao longo de 2022, com geração de caixa recorrente de R$ \n6,0 bilhões, alavancagem corporativa de 2,42x e manutenção do grau \nde investimento pela Fitch e S&P .\nPossuímos uma visão clara para 2030. Com foco na perpetuidade do \nnegócio, buscaremos o equilíbrio entre a alocação de capital e o re-\ntorno ao acionista durante os ciclos petroquímicos, enquanto inves -\ntimos no negócio e em novas oportunidades, gerando impacto positivo \npara todos os stakeholders.']","Em 2022, a Braskem apresentou resultados sólidos, com geração de caixa recorrente de R$ 6,0 bilhões e alavancagem corporativa de 2,42x. A empresa manteve o grau de investimento pelas agências de crédito S&P e Fitch, o que demonstra sua saúde financeira e compromisso com a sustentabilidade, mesmo em um cenário global desafiador.",multi_hop_specific_query_synthesizer
"Quais são os parâmetros da Política de Saúde, Segurança, Meio Ambiente, Qualidade e Produtividade da Braskem relacionados à gestão de resíduos e como isso se alinha com a estratégia de desenvolvimento sustentável da empresa?","['<1-hop>\n\nNa Braskem, contamos com uma Política de \nSaúde, Segurança, Meio Ambiente, Qualidade e \nProdutividade. Um de seus parâmetros é a monito-\nração dos resíduos perigosos e não perigosos. Isso é \nfeito com base em regulamentações locais e procedi-\nmentos de qualidade específicos para cada unidade. \nA eficiência na gestão dos resíduos, desenhada para \nelevar a ecoeficiência da companhia, reduzir custos \ncom tratamento de resíduos e também prevenir pas-\nsivos ambientais, segue uma ordem de prioridade: \n1. Não geração\n2. Redução\n3. Reutilização\n4. Tratamento de resíduos\n5. Destinação final\nGeração de resíduos\nGRI 306-3\nGeração total de resíduos \n(kg)\nIndicador - geração de resíduos \n(kg/t)\nEmissões atmosféricas significativas(1)  \n(kg/ano)\n35.892.667\n37.002.579\n20202019 2021 2022\n41.027.838\n50.586.532\nJá a gestão dos efluentes se baseia em padrões \ndefinidos pela legislação local e também em pro-\ncedimentos internos em todas as nossas unidades. \nEm 2022, a intensidade de geração de efluentes', '<2-hop>\n\n73\nRelatório Integrado 2022\nMensagem do \npresidente do Conselho \nde Administração\nMensagem do \nlíder de negócio\nDestaques de 2022\nA Braskem\nEstratégia da companhia\nGovernança, ética \ne conformidade\nGestão de riscos\nCapital Natural\nSobre este Relatório\nSumário de conteúdo SASB\nSumário de conteúdo GRI\nPerformance de capitais\nCapital Humano\nCapital Financeiro\nCapital Manufaturado\nCapital Social e \n de Relacionamento\nCapital Intelectual\nDentro de nossa estratégia de desenvolvimento \nsustentável, investimos em tecnologias e projetos \nque buscam tornar nossas operações mais ecoefi-\ncientes, melhorando a forma de uso e o aproveita-\nmento dos recursos naturais para reduzir qualquer \ntipo de impacto negativo ao meio ambiente.\nEcoeficiência operacional\nGestão de resíduos e efluentes\nGRI 3-3 306, GRI 306-1\nNa Braskem, contamos com uma Política de \nSaúde, Segurança, Meio Ambiente, Qualidade e \nProdutividade. Um de seus parâmetros é a monito-\nração dos resíduos perigosos e não perigosos. Isso é']","A Política de Saúde, Segurança, Meio Ambiente, Qualidade e Produtividade da Braskem inclui a monitorização dos resíduos perigosos e não perigosos, seguindo regulamentações locais e procedimentos de qualidade específicos para cada unidade. A gestão de resíduos é projetada para aumentar a ecoeficiência da companhia, reduzir custos com tratamento de resíduos e prevenir passivos ambientais, seguindo uma ordem de prioridade que inclui não geração, redução, reutilização, tratamento e destinação final. Além disso, a Braskem investe em tecnologias e projetos que buscam tornar suas operações mais ecoeficientes, melhorando o uso e aproveitamento dos recursos naturais para minimizar impactos negativos ao meio ambiente, alinhando-se assim com sua estratégia de desenvolvimento sustentável.",multi_hop_specific_query_synthesizer
