user_input,reference_contexts,reference,synthesizer_name
Qual é a relação da Vale com a ONU?,"['pessoas no centro de nossa atuação, priorizando a \nsaúde, a segurança e o respeito aos Direitos Humanos \nde nossos empregados e das comunidades das regiões \nonde operamos.\nA gestão global de Direitos Humanos da Vale está \nalinhada aos Princípios Orientadores sobre Empresas \ne Direitos Humanos da ONU. O tema faz parte de \nnormativos da Vale, do Mapa Global Integrado de \nRiscos da empresa e do sistema de gestão (Vale \nProduction System).\nTemos metas públicas ambientais para reduzir nossos \nefeitos sobre as mudanças climáticas, o consumo de \nenergia e de água e para preservar as florestas e a \nbiodiversidade.\nNo ano, tornamos essas metas mais ambiciosas e \nconduzimos ações importantes que agregaram \nmelhorias em nossa governança, apontadas \ncomo prioritárias por nossos acionistas, com \nquem ampliamos o diálogo sobre a gestão e o \naperfeiçoamento da comunicação de temas ESG.  \nEncerramos o Acordo de Acionistas, alinhados às \nmelhores práticas nacionais e internacionais de']",A gestão global de Direitos Humanos da Vale está alinhada aos Princípios Orientadores sobre Empresas e Direitos Humanos da ONU.,single_hop_specifc_query_synthesizer
"Qual é o papel do Chairman na gestão e no aperfeiçoamento da comunicação de temas ESG, conforme mencionado no contexto?","['quem ampliamos o diálogo sobre a gestão e o \naperfeiçoamento da comunicação de temas ESG.  \nEncerramos o Acordo de Acionistas, alinhados às \nmelhores práticas nacionais e internacionais de \ngovernança, refletindo um entendimento mais profundo \nJosé Maurício Pereira Coelho\nChairman\n5\nRelato Integrado 2020 Governança Ambiental Social Sumário de conteúdo da GRIEstratégia ESGA ValeCartas']","O Chairman, José Maurício Pereira Coelho, desempenha um papel fundamental na ampliação do diálogo sobre a gestão e o aperfeiçoamento da comunicação de temas ESG, alinhando o Acordo de Acionistas às melhores práticas nacionais e internacionais de governança.",single_hop_specifc_query_synthesizer
Qual é a função do Comitê de Nomeação no Conselho de Administração?,"['acerca da perspectiva dos investidores sobre a gestão e \ntomada de decisão da empresa, e como parte de uma \ntransição para uma companhia de capital disperso. O \nConselho está conduzindo esse processo com equilíbrio \ne implementando as mudanças necessárias.\nEm 2020, o Conselho de Administração criou o Comitê \nde Nomeação, para propor melhorias relacionadas \na estrutura, tamanho e composição do colegiado, \nalém de recomendar as competências necessárias, \nperfis e potenciais candidatos(as) a membros do \nConselho. Constituímos, ainda, o Comitê de Auditoria \nque supervisiona a qualidade das demonstrações \nfinanceiras, controles internos, compliance, integridade \ne gerenciamento de riscos. Também estendemos por \nmais um ano, até abril de 2021, a atuação do Comitê \nIndependente de Assessoramento Extraordinário de \nSegurança de Barragens (CIAE-SB). O CIAE-SB será \ndescontinuado em abril de 2021, quando um relatório \nfinal será emitido e divulgado. Os membros do Comitê']","O Comitê de Nomeação foi criado para propor melhorias relacionadas à estrutura, tamanho e composição do colegiado, além de recomendar as competências necessárias, perfis e potenciais candidatos(as) a membros do Conselho.",single_hop_specifc_query_synthesizer
Qual é o status do CIAE-SB e o que está previsto para o futuro desse comitê?,"['Segurança de Barragens (CIAE-SB). O CIAE-SB será \ndescontinuado em abril de 2021, quando um relatório \nfinal será emitido e divulgado. Os membros do Comitê \nfarão parte do Independent Tailings Review Board.\nEm um esforço para aperfeiçoar a governança em Ética \ne Integridade, criamos a Diretoria de Compliance, que \nreúne a área de Integridade Corporativa, o Canal de \nDenúncias e a Auditoria Interna, com reporte direto \nao Conselho de Administração. No ano, também \nrevisamos o Código de Conduta da Vale e a Política \nGlobal Anticorrupção.\nDestacamos, ainda, a atuação do Conselho de \nAdministração na supervisão da gestão de barragens, \napoiado pelo CIAE-SB e pelo Comitê de Excelência \nOperacional e Riscos. Publicamos, em 2020, a Política \nde Segurança de Barragens e de Estruturas Geotécnicas \nde Mineração. Também seguimos com participação \nativa em associações e organizações externas para \ncontribuir com discussões e planos de ação em temas \nda agenda ESG, como o International Council on']","O CIAE-SB será descontinuado em abril de 2021, quando um relatório final será emitido e divulgado. Os membros do Comitê farão parte do Independent Tailings Review Board.",single_hop_specifc_query_synthesizer
Qual é o papel do WBCSD nas discussões sobre sustentabilidade?,"['de Mineração. Também seguimos com participação \nativa em associações e organizações externas para \ncontribuir com discussões e planos de ação em temas \nda agenda ESG, como o International Council on \nMining and Metals (ICMM), o World Business Council for \nSustainable Development (WBCSD), e nos alinhando \nàs melhores práticas internacionais, como ao GISTM \n(Global Industry Standard on Tailings Management).\nEste relatório consolida os avanços de governança, \ngestão ambiental e gestão social da Vale desde \na publicação do nosso último Relatório de \nSustentabilidade. Mais do que um registro de fatos, \ndados e números, é uma exposição, aberta e \ntransparente, do caminho que a administração da \nempresa almeja percorrer em relação aos temas ESG, \nsempre aberta a críticas e a incentivos da sociedade \ne dos nossos investidores, a partir de um diálogo \nconstrutivo e permanente.\nConvido todos a conhecerem os nossos principais \nresultados e informações de 2020.\nJosé Maurício Pereira Coelho']","O World Business Council for Sustainable Development (WBCSD) é uma organização que participa de discussões e planos de ação em temas da agenda ESG, contribuindo para o alinhamento às melhores práticas internacionais.",single_hop_specifc_query_synthesizer
Quem é José Maurício Pereira Coelho?,"['e dos nossos investidores, a partir de um diálogo \nconstrutivo e permanente.\nConvido todos a conhecerem os nossos principais \nresultados e informações de 2020.\nJosé Maurício Pereira Coelho  \nPresidente do Conselho de Administração\nDesde 2019, o Conselho de Administração \ntem desempenhado um papel importante nas \ndiscussões sobre o planejamento estratégico \nplurianual da Vale, para termos operações mais \nseguras, responsáveis, transparentes e com menor \nimpacto socioambiental\n6\nRelato Integrado  2020 Governança Ambiental Social Sumário de conteúdo da GRIEstratégia ESGA ValeCartas']","José Maurício Pereira Coelho é o Presidente do Conselho de Administração da Vale desde 2019, e tem desempenhado um papel importante nas discussões sobre o planejamento estratégico plurianual da empresa, visando operações mais seguras, responsáveis, transparentes e com menor impacto socioambiental.",single_hop_specifc_query_synthesizer
Qual é o papel do IIRC no contexto do Relato Integrado da Vale e como ele se relaciona com a prestação de contas da empresa?,"['Relato Integrado e demais publicações\nA Vale divulga ao mercado o seu primeiro Relato \nIntegrado, elaborado de acordo com o protocolo <RI>, \ndo International Integrated Reporting Council (IIRC), \ndocumento público de prestação de contas da Vale para \ncom a sociedade e seus principais stakeholders. GRI\xa0102-48 \n| 102-49 \nEste relatório foi preparado em conformidade com as \nNormas GRI: opção Abrangente, e com o Suplemento \nSetorial de Mineração e Metais, com asseguração externa \nda Bureau Veritas Certification (BVC). GRI 102-54\nA empresa participa ativamente do Conselho \nInternacional de Mineração e Metais (ICMM, na sigla \nem inglês), portanto também tem o compromisso de \nconduzir uma gestão aderente aos Mining Principles do \nICMM que, de igual forma, orientam esta comunicação de \nresultados. GRI 102-56\nOs dados desta publicação são referentes às operações \nconduzidas de 1º de janeiro de 2020 a 31 de dezembro de \n2020, cujos resultados financeiros consideram a Vale e suas']","O IIRC, ou International Integrated Reporting Council, é o protocolo segundo o qual a Vale elaborou seu primeiro Relato Integrado. Este documento serve como uma prestação de contas da Vale para a sociedade e seus principais stakeholders.",single_hop_specifc_query_synthesizer
Quais dados financeiros a publicação considera sobre a Vale?,"['resultados. GRI 102-56\nOs dados desta publicação são referentes às operações \nconduzidas de 1º de janeiro de 2020 a 31 de dezembro de \n2020, cujos resultados financeiros consideram a Vale e suas \ncontroladas, identificadas no formulário 20-F, disponível \nem http://www.vale.com/brasil/pt/investors/information-\nmarket/annual-reports/20f/paginas/default.aspx, e dados \nambientais, sociais e de governança de temas priorizados, \nconforme a matriz de materialidade da empresa (leia mais \nsobre o estudo de materialidade na página 47), divulgados \nanualmente. GRI 102-45 | 102-46 | 102-50\nO relato traz uma abordagem de desempenho de 2020 \ne também um anexo – o databook ESG, com indicadores \nda Global Reporting Initiative (GRI); do segmento Metals & \nMining do Sustainability Accounting Standard (SASB); do Task \nForce on Climate-related Financial Disclosures (TCFD); core \nmetrics do Fórum Econômico Mundial (WEF) e Objetivos \nde Desenvolvimento Sustentável (ODS). Nossa aderência']","Os dados financeiros considerados na publicação são referentes às operações conduzidas de 1º de janeiro de 2020 a 31 de dezembro de 2020, que incluem a Vale e suas controladas, identificadas no formulário 20-F.",single_hop_specifc_query_synthesizer
"Quais são as parcerias da Vale com o ICMBio e como elas contribuem para a recuperação e conservação ambiental, especialmente em relação às metas florestais estabelecidas até 2030?","['<1-hop>\n\nCompromisso com a \nrecuperação e conservação\n· Protege ou ajuda a proteger \numa área quase 11 vezes maior \ndo que a área total ocupada \npelas unidades operacionais da \nempresa \n· Tem como Meta Florestal a \nrecuperação e a proteção de \nmais 500 mil hectares de áreas \nalém das fronteiras da empresa \naté 2030 sendo, pelo menos, 100 \nmil ha por meio de negócios \nde impacto socioambientais, \ncom especial destaque para \nSistemas Agroflorestais (SAFs), \nalinhando-se ao cenário \ninternacional de uma economia \nde baixo carbono\nA Vale\n· 1.053,78 ha – piloto  \ndo P&D de Nativas¹  \n· Sistemas agroflorestais e \nagrossilvipastoris como \nalavanca para a recuperação \nambiental\n· 13.368,9 hectares – em parceria \ncom o IEMA/ES, Monumento \nNatural Estadual Serra das Torres \ne Reserva Biológica Duas Bocas  \n· 38.053,05 hectares – em parceria \ncom o INEA/RJ, Parque Estadual \nCunhambebe \n· 1.425 hectares – em parceria \ncom ICMBio,  \nFlona de Goytacazes\nMeta Florestal \n– resultados \n2020\n· 52.846 mil', '<2-hop>\n\ne da mineração na Amazônia.\nBiodiversidade \n \nGRI 103 | 304,  \nGRI G4 MM1 | MM2 \nSASB EM-MM-160a.1, \nSASB EM-MM-160a.2 e \nSASB EM-MM-160a.3.\nODS 6\n14\n12\n15 Floresta Nacional do \nTapirapé-Aquiri\nFloresta Nacional \nde Carajás\nBrasil, Pará\nParceria ICMBio\n3.910,0 km²\nBrasil, Pará\nParceria ICMBio\n1.142,4 km²\nBrasil, Pará\nParceria ICMBio\n992,0 km²\nBrasil, Maranhão\nPrópria\n1,1 km²\nBrasil, Rio de Janeiro\nParceria INEA\n380,5 km²\nBrasil, Espírito Santo\nParceria ICMBio\n278,0 km²\nMoçambique\nPrópria\n16,7 km²\nMalásia\nPrópria\n2,9 km²\nNova Caledônia\nParceria Governo da Nova Caledônia\n2,7 km²\nNova Caledônia\nParceria Governo da Nova Caledônia\n3,1 km²\nBrasil, Espírito Santo\nParceria IEMA\n104,6 km²\nBrasil, Espírito Santo\nPrópria\n227,1 km²\nBrasil, Espírito Santo\nPrópria\n0,3 km²\nBrasil, Minas Gerais \nPrópria\n3,3 km²\nBrasil, Minas Gerais \nPrópria\n128,0 km²\nBrasil, Espírito Santo\nParceria ICMBio\n14,3 km²\nBrasil, Espírito Santo\nParceria IEMA\n29,1 km²\nBrasil, Pará\nParceria ICMBio\n1.365,9 km²\nBrasil, Pará']","A Vale possui parcerias com o ICMBio que incluem a recuperação de 1.425 hectares na Flona de Goytacazes. Essas parcerias são parte do compromisso da empresa com a recuperação e conservação ambiental, que visa proteger uma área quase 11 vezes maior do que suas unidades operacionais. A Meta Florestal da Vale inclui a recuperação e proteção de mais de 500 mil hectares até 2030, com destaque para negócios de impacto socioambiental, como Sistemas Agroflorestais (SAFs), alinhando-se a uma economia de baixo carbono.",multi_hop_specific_query_synthesizer
"Quais foram as principais ações da Vale S.A. em relação à indenização e reparação socioeconômica até dezembro de 2020, e como isso se relaciona com a verificação independente realizada pelo Bureau Veritas?","['<1-hop>\n\nDeclaração de verificação \nindependente – Bureau Veritas\nIntrodução\nO Bureau Veritas Certification Brasil (Bureau Veritas) \nfoi contratado pela Vale S.A. (Vale), para conduzir uma \nverificação independente do seu Relato Integrado \n(doravante denominado Relato) de 2020.\nEsta verificação foi conduzida por uma equipe multidis-\nciplinar, contemplando verificadores com conhecimen-\nto de dados não financeiros.\n \nEscopo do trabalho\nO escopo desta verificação abrangeu os Padrões \ne Princípios1 da Global Reporting InitiativeTM para \nRelatórios de Sustentabilidade, incluindo o Suplemento \nSetorial de Mineração & Metais de 2013 da GRI, sendo \ndoravante referenciado como suplemento setorial, e \nse refere à prestação de contas do período de 01 de \nJaneiro a 31 de Dezembro de 2020.\nAdicionalmente analisamos: (1) Um conjunto de formu-\nlários de autoavaliação da Vale, especialmente prepa-\nrados para atendimento aos Princípios da Mineração \n(Mining Principles) do International Council on Mining', '<2-hop>\n\nainda não localizadas foi retomada pelo Corpo de \nBombeiros de Minas Gerais em agosto de 2020, \napós cinco meses de suspensão por consequência \ndas restrições sanitárias e de segurança impostas \npela\xa0pandemia.\nA Vale presta total apoio ao processo de buscas e, \ndurante o período de paralisação, realizou melhorias \nMonitoramento da \nqualidade da água \nAté dezembro de 2020, mais de 8.7001 pessoas foram \nindenizadas individualmente e um total de mais de \nBRL 13 bilhões (USD 2,5 bilhões) foi destinado ao \npagamento de indenizações, obras de infraestrutura e \na iniciativas de reparação ambiental e socioeconômica. \nO montante exclui gastos com a descaracterização \nde barragens e despesas incorridas (leia mais na \npágina\xa089). \n1  Até fevereiro de 2021, mais de 9.100 pessoas fizeram parte de \nacordos de indenização.\n10\nRelato Integrado 2020 Governança Ambiental Social Sumário de conteúdo da GRIEstratégia ESGA ValeCartas']","Até dezembro de 2020, a Vale S.A. indenizou mais de 8.700 pessoas individualmente, destinando um total de mais de BRL 13 bilhões (USD 2,5 bilhões) para o pagamento de indenizações, obras de infraestrutura e iniciativas de reparação ambiental e socioeconômica. Essa prestação de contas foi objeto de uma verificação independente conduzida pelo Bureau Veritas, que analisou o Relato Integrado de 2020 da Vale, abrangendo o período de 01 de janeiro a 31 de dezembro de 2020, e seguindo os Padrões e Princípios da Global Reporting Initiative para Relatórios de Sustentabilidade.",multi_hop_specific_query_synthesizer
